participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.risk,session.config.num_rounds,session.config.real_world_currency_per_point,Intro.1.player.id_in_group,Intro.1.player.window_width,Intro.1.player.window_height,Intro.1.player.browser,Intro.1.player.CQ1_1,Intro.1.player.CQ1_2,Intro.1.player.CQ2_1,Intro.1.player.CQ2_2,Intro.1.player.MCQ_1,Intro.1.player.MCQ_2,Intro.1.player.payoff,Intro.1.group.id_in_subsession,Intro.1.subsession.round_number,dPGG.1.player.id_in_group,dPGG.1.player.review_instructions,dPGG.1.player.wait_time_left,dPGG.1.player.endowment,dPGG.1.player.contribution,dPGG.1.player.belief,dPGG.1.player.gross_gain,dPGG.1.player.gain,dPGG.1.player.stock,dPGG.1.player.is_dropout,dPGG.1.player.payoff,dPGG.1.group.id_in_subsession,dPGG.1.group.EWE,dPGG.1.group.disaster,dPGG.1.group.total_contribution,dPGG.1.group.average_contribution,dPGG.1.group.individual_share,dPGG.1.group.bot_active,dPGG.1.group.wealth,dPGG.1.subsession.round_number,dPGG.2.player.id_in_group,dPGG.2.player.review_instructions,dPGG.2.player.wait_time_left,dPGG.2.player.endowment,dPGG.2.player.contribution,dPGG.2.player.belief,dPGG.2.player.gross_gain,dPGG.2.player.gain,dPGG.2.player.stock,dPGG.2.player.is_dropout,dPGG.2.player.payoff,dPGG.2.group.id_in_subsession,dPGG.2.group.EWE,dPGG.2.group.disaster,dPGG.2.group.total_contribution,dPGG.2.group.average_contribution,dPGG.2.group.individual_share,dPGG.2.group.bot_active,dPGG.2.group.wealth,dPGG.2.subsession.round_number,dPGG.3.player.id_in_group,dPGG.3.player.review_instructions,dPGG.3.player.wait_time_left,dPGG.3.player.endowment,dPGG.3.player.contribution,dPGG.3.player.belief,dPGG.3.player.gross_gain,dPGG.3.player.gain,dPGG.3.player.stock,dPGG.3.player.is_dropout,dPGG.3.player.payoff,dPGG.3.group.id_in_subsession,dPGG.3.group.EWE,dPGG.3.group.disaster,dPGG.3.group.total_contribution,dPGG.3.group.average_contribution,dPGG.3.group.individual_share,dPGG.3.group.bot_active,dPGG.3.group.wealth,dPGG.3.subsession.round_number,dPGG.4.player.id_in_group,dPGG.4.player.review_instructions,dPGG.4.player.wait_time_left,dPGG.4.player.endowment,dPGG.4.player.contribution,dPGG.4.player.belief,dPGG.4.player.gross_gain,dPGG.4.player.gain,dPGG.4.player.stock,dPGG.4.player.is_dropout,dPGG.4.player.payoff,dPGG.4.group.id_in_subsession,dPGG.4.group.EWE,dPGG.4.group.disaster,dPGG.4.group.total_contribution,dPGG.4.group.average_contribution,dPGG.4.group.individual_share,dPGG.4.group.bot_active,dPGG.4.group.wealth,dPGG.4.subsession.round_number,dPGG.5.player.id_in_group,dPGG.5.player.review_instructions,dPGG.5.player.wait_time_left,dPGG.5.player.endowment,dPGG.5.player.contribution,dPGG.5.player.belief,dPGG.5.player.gross_gain,dPGG.5.player.gain,dPGG.5.player.stock,dPGG.5.player.is_dropout,dPGG.5.player.payoff,dPGG.5.group.id_in_subsession,dPGG.5.group.EWE,dPGG.5.group.disaster,dPGG.5.group.total_contribution,dPGG.5.group.average_contribution,dPGG.5.group.individual_share,dPGG.5.group.bot_active,dPGG.5.group.wealth,dPGG.5.subsession.round_number,dPGG.6.player.id_in_group,dPGG.6.player.review_instructions,dPGG.6.player.wait_time_left,dPGG.6.player.endowment,dPGG.6.player.contribution,dPGG.6.player.belief,dPGG.6.player.gross_gain,dPGG.6.player.gain,dPGG.6.player.stock,dPGG.6.player.is_dropout,dPGG.6.player.payoff,dPGG.6.group.id_in_subsession,dPGG.6.group.EWE,dPGG.6.group.disaster,dPGG.6.group.total_contribution,dPGG.6.group.average_contribution,dPGG.6.group.individual_share,dPGG.6.group.bot_active,dPGG.6.group.wealth,dPGG.6.subsession.round_number,dPGG.7.player.id_in_group,dPGG.7.player.review_instructions,dPGG.7.player.wait_time_left,dPGG.7.player.endowment,dPGG.7.player.contribution,dPGG.7.player.belief,dPGG.7.player.gross_gain,dPGG.7.player.gain,dPGG.7.player.stock,dPGG.7.player.is_dropout,dPGG.7.player.payoff,dPGG.7.group.id_in_subsession,dPGG.7.group.EWE,dPGG.7.group.disaster,dPGG.7.group.total_contribution,dPGG.7.group.average_contribution,dPGG.7.group.individual_share,dPGG.7.group.bot_active,dPGG.7.group.wealth,dPGG.7.subsession.round_number,dPGG.8.player.id_in_group,dPGG.8.player.review_instructions,dPGG.8.player.wait_time_left,dPGG.8.player.endowment,dPGG.8.player.contribution,dPGG.8.player.belief,dPGG.8.player.gross_gain,dPGG.8.player.gain,dPGG.8.player.stock,dPGG.8.player.is_dropout,dPGG.8.player.payoff,dPGG.8.group.id_in_subsession,dPGG.8.group.EWE,dPGG.8.group.disaster,dPGG.8.group.total_contribution,dPGG.8.group.average_contribution,dPGG.8.group.individual_share,dPGG.8.group.bot_active,dPGG.8.group.wealth,dPGG.8.subsession.round_number,dPGG.9.player.id_in_group,dPGG.9.player.review_instructions,dPGG.9.player.wait_time_left,dPGG.9.player.endowment,dPGG.9.player.contribution,dPGG.9.player.belief,dPGG.9.player.gross_gain,dPGG.9.player.gain,dPGG.9.player.stock,dPGG.9.player.is_dropout,dPGG.9.player.payoff,dPGG.9.group.id_in_subsession,dPGG.9.group.EWE,dPGG.9.group.disaster,dPGG.9.group.total_contribution,dPGG.9.group.average_contribution,dPGG.9.group.individual_share,dPGG.9.group.bot_active,dPGG.9.group.wealth,dPGG.9.subsession.round_number,dPGG.10.player.id_in_group,dPGG.10.player.review_instructions,dPGG.10.player.wait_time_left,dPGG.10.player.endowment,dPGG.10.player.contribution,dPGG.10.player.belief,dPGG.10.player.gross_gain,dPGG.10.player.gain,dPGG.10.player.stock,dPGG.10.player.is_dropout,dPGG.10.player.payoff,dPGG.10.group.id_in_subsession,dPGG.10.group.EWE,dPGG.10.group.disaster,dPGG.10.group.total_contribution,dPGG.10.group.average_contribution,dPGG.10.group.individual_share,dPGG.10.group.bot_active,dPGG.10.group.wealth,dPGG.10.subsession.round_number,dPGG.11.player.id_in_group,dPGG.11.player.review_instructions,dPGG.11.player.wait_time_left,dPGG.11.player.endowment,dPGG.11.player.contribution,dPGG.11.player.belief,dPGG.11.player.gross_gain,dPGG.11.player.gain,dPGG.11.player.stock,dPGG.11.player.is_dropout,dPGG.11.player.payoff,dPGG.11.group.id_in_subsession,dPGG.11.group.EWE,dPGG.11.group.disaster,dPGG.11.group.total_contribution,dPGG.11.group.average_contribution,dPGG.11.group.individual_share,dPGG.11.group.bot_active,dPGG.11.group.wealth,dPGG.11.subsession.round_number,dPGG.12.player.id_in_group,dPGG.12.player.review_instructions,dPGG.12.player.wait_time_left,dPGG.12.player.endowment,dPGG.12.player.contribution,dPGG.12.player.belief,dPGG.12.player.gross_gain,dPGG.12.player.gain,dPGG.12.player.stock,dPGG.12.player.is_dropout,dPGG.12.player.payoff,dPGG.12.group.id_in_subsession,dPGG.12.group.EWE,dPGG.12.group.disaster,dPGG.12.group.total_contribution,dPGG.12.group.average_contribution,dPGG.12.group.individual_share,dPGG.12.group.bot_active,dPGG.12.group.wealth,dPGG.12.subsession.round_number,dPGG.13.player.id_in_group,dPGG.13.player.review_instructions,dPGG.13.player.wait_time_left,dPGG.13.player.endowment,dPGG.13.player.contribution,dPGG.13.player.belief,dPGG.13.player.gross_gain,dPGG.13.player.gain,dPGG.13.player.stock,dPGG.13.player.is_dropout,dPGG.13.player.payoff,dPGG.13.group.id_in_subsession,dPGG.13.group.EWE,dPGG.13.group.disaster,dPGG.13.group.total_contribution,dPGG.13.group.average_contribution,dPGG.13.group.individual_share,dPGG.13.group.bot_active,dPGG.13.group.wealth,dPGG.13.subsession.round_number,dPGG.14.player.id_in_group,dPGG.14.player.review_instructions,dPGG.14.player.wait_time_left,dPGG.14.player.endowment,dPGG.14.player.contribution,dPGG.14.player.belief,dPGG.14.player.gross_gain,dPGG.14.player.gain,dPGG.14.player.stock,dPGG.14.player.is_dropout,dPGG.14.player.payoff,dPGG.14.group.id_in_subsession,dPGG.14.group.EWE,dPGG.14.group.disaster,dPGG.14.group.total_contribution,dPGG.14.group.average_contribution,dPGG.14.group.individual_share,dPGG.14.group.bot_active,dPGG.14.group.wealth,dPGG.14.subsession.round_number,dPGG.15.player.id_in_group,dPGG.15.player.review_instructions,dPGG.15.player.wait_time_left,dPGG.15.player.endowment,dPGG.15.player.contribution,dPGG.15.player.belief,dPGG.15.player.gross_gain,dPGG.15.player.gain,dPGG.15.player.stock,dPGG.15.player.is_dropout,dPGG.15.player.payoff,dPGG.15.group.id_in_subsession,dPGG.15.group.EWE,dPGG.15.group.disaster,dPGG.15.group.total_contribution,dPGG.15.group.average_contribution,dPGG.15.group.individual_share,dPGG.15.group.bot_active,dPGG.15.group.wealth,dPGG.15.subsession.round_number,Outro.1.player.id_in_group,Outro.1.player.Age,Outro.1.player.Gender,Outro.1.player.Education,Outro.1.player.Income,Outro.1.player.Comprehension,Outro.1.player.CLICCS1,Outro.1.player.CLICCS2,Outro.1.player.payoff,Outro.1.group.id_in_subsession,Outro.1.subsession.round_number
241,eapo0cpf,,1,80,80,Outro,Outro_Final,2021-03-08 20:13:31.665263+00:00,1,,,70,5.50,2etf5rjr,,,,,0,2.00,0.0,10,0.05,241,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,1,0,6,20,10,14,0,0,20,0,20,82,0,0,23,7.67,10,0,60,1,1,0,,20,11,,1,1,21,0,1,82,0,0,27,9.0,12,0,67,2,1,0,,21,14,,2,2,23,0,2,82,0,0,38,12.67,16,0,76,3,1,0,,23,15,,5,5,28,0,5,82,0,0,48,16.0,20,0,86,4,1,0,,28,10,,12,12,40,0,12,82,0,0,52,17.33,22,0,98,5,1,0,,40,20,,4,4,44,0,4,82,0,0,56,18.67,24,0,112,6,1,0,,44,23,,4,4,48,0,4,82,0,0,64,21.33,27,0,128,7,1,0,,48,27,,9,9,57,0,9,82,0,0,85,28.33,36,0,145,8,1,0,,57,38,,2,2,59,0,2,82,0,0,96,32.0,40,0,168,9,1,0,,59,27,,11,11,70,0,11,82,0,0,91,30.33,38,0,192,10,1,0,,,,,,,,0,0,82,0,0,,,,0,,11,1,0,,,,,,,,0,0,82,0,0,,,,0,,12,1,0,,,,,,,,0,0,82,0,0,,,,0,,13,1,0,,,,,,,,0,0,82,0,0,,,,0,,14,1,0,,,,,,,,0,0,82,0,0,,,,0,,15,241,22,diverse,uni,37436,yes,lorem ipsum,lorem ipsum,0,1,1
242,377f1uzm,,1,80,80,Outro,Outro_Final,2021-03-08 20:13:31.688606+00:00,1,,,69,5.45,2etf5rjr,,,,,0,2.00,0.0,10,0.05,242,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,2,0,6,20,6,20,4,4,24,0,24,82,0,0,23,7.67,10,0,60,1,2,0,,24,8,,4,4,28,0,4,82,0,0,27,9.0,12,0,67,2,2,0,,28,12,,4,4,32,0,4,82,0,0,38,12.67,16,0,76,3,2,0,,32,20,,0,0,32,0,0,82,0,0,48,16.0,20,0,86,4,2,0,,32,18,,4,4,36,0,4,82,0,0,52,17.33,22,0,98,5,2,0,,36,14,,10,10,46,0,10,82,0,0,56,18.67,24,0,112,6,2,0,,46,18,,9,9,55,0,9,82,0,0,64,21.33,27,0,128,7,2,0,,55,34,,2,2,57,0,2,82,0,0,85,28.33,36,0,145,8,2,0,,57,33,,7,7,64,0,7,82,0,0,96,32.0,40,0,168,9,2,0,,64,33,,5,5,69,0,5,82,0,0,91,30.33,38,0,192,10,2,0,,,,,,,,0,0,82,0,0,,,,0,,11,2,0,,,,,,,,0,0,82,0,0,,,,0,,12,2,0,,,,,,,,0,0,82,0,0,,,,0,,13,2,0,,,,,,,,0,0,82,0,0,,,,0,,14,2,0,,,,,,,,0,0,82,0,0,,,,0,,15,242,22,diverse,uni,42594,yes,lorem ipsum,lorem ipsum,0,1,1
243,0h61k3k9,,1,80,80,Outro,Outro_Final,2021-03-08 20:13:31.712125+00:00,1,,,76,5.80,2etf5rjr,,,,,0,2.00,0.0,10,0.05,243,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,3,0,,20,7,18,3,3,23,0,23,82,0,0,23,7.67,10,0,60,1,3,0,,23,8,,4,4,27,0,4,82,0,0,27,9.0,12,0,67,2,3,0,,27,12,,4,4,31,0,4,82,0,0,38,12.67,16,0,76,3,3,0,,31,13,,7,7,38,0,7,82,0,0,48,16.0,20,0,86,4,3,0,,38,24,,-2,-2,36,0,-2,82,0,0,52,17.33,22,0,98,5,3,0,,36,22,,2,2,38,0,2,82,0,0,56,18.67,24,0,112,6,3,0,,38,23,,4,4,42,0,4,82,0,0,64,21.33,27,0,128,7,3,0,,42,24,,12,12,54,0,12,82,0,0,85,28.33,36,0,145,8,3,0,,54,25,,15,15,69,0,15,82,0,0,96,32.0,40,0,168,9,3,0,,69,31,,7,7,76,0,7,82,0,0,91,30.33,38,0,192,10,3,0,,,,,,,,0,0,82,0,0,,,,0,,11,3,0,,,,,,,,0,0,82,0,0,,,,0,,12,3,0,,,,,,,,0,0,82,0,0,,,,0,,13,3,0,,,,,,,,0,0,82,0,0,,,,0,,14,3,0,,,,,,,,0,0,82,0,0,,,,0,,15,243,18,diverse,uni,39538,yes,lorem ipsum,lorem ipsum,0,1,1
244,1q8mecd0,,1,80,80,Outro,Outro_Final,2021-03-08 20:13:31.736028+00:00,1,,,73,5.65,2etf5rjr,,,,,0,2.00,0.0,10,0.05,244,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,1,0,6,20,6,12,6,6,26,0,36,83,0,0,28,9.33,12,0,60,1,1,0,,26,10,,4,4,30,0,4,83,0,0,33,11.0,14,0,68,2,1,0,,30,16,,-3,-3,27,0,-3,83,0,0,31,10.33,13,0,77,3,1,0,,27,10,,8,8,35,0,8,83,0,0,41,13.67,18,0,85,4,1,0,,35,17,,3,3,38,0,3,83,0,0,46,15.33,20,0,98,5,1,0,,38,25,,-1,-1,37,0,-1,83,0,0,56,18.67,24,0,112,6,1,0,,37,23,,2,2,39,0,2,83,0,0,58,19.33,25,0,128,7,1,0,,39,26,,9,9,48,0,9,83,0,0,82,27.33,35,0,145,8,1,0,,48,30,,10,10,58,0,10,83,0,0,96,32.0,40,0,168,9,1,0,,58,30,,5,5,63,0,5,83,0,0,83,27.67,35,0,192,10,1,0,,,,,,,,0,0,83,0,0,,,,0,,11,1,0,,,,,,,,0,0,83,0,0,,,,0,,12,1,0,,,,,,,,0,0,83,0,0,,,,0,,13,1,0,,,,,,,,0,0,83,0,0,,,,0,,14,1,0,,,,,,,,0,0,83,0,0,,,,0,,15,244,24,diverse,uni,22102,yes,lorem ipsum,lorem ipsum,0,1,1
245,yuwzfqdh,,1,80,80,Outro,Outro_Final,2021-03-08 20:13:31.761722+00:00,1,,,73,5.65,2etf5rjr,,,,,0,2.00,0.0,10,0.05,245,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,2,0,6,20,9,16,3,3,23,0,23,83,0,0,28,9.33,12,0,60,1,2,0,,23,12,,2,2,25,0,2,83,0,0,33,11.0,14,0,68,2,2,0,,25,8,,5,5,30,0,5,83,0,0,31,10.33,13,0,77,3,2,0,,30,15,,3,3,33,0,3,83,0,0,41,13.67,18,0,85,4,2,0,,33,19,,1,1,34,0,1,83,0,0,46,15.33,20,0,98,5,2,0,,34,17,,7,7,41,0,7,83,0,0,56,18.67,24,0,112,6,2,0,,41,18,,7,7,48,0,7,83,0,0,58,19.33,25,0,128,7,2,0,,48,21,,14,14,62,0,14,83,0,0,82,27.33,35,0,145,8,2,0,,62,38,,2,2,64,0,2,83,0,0,96,32.0,40,0,168,9,2,0,,64,26,,9,9,73,0,9,83,0,0,83,27.67,35,0,192,10,2,0,,,,,,,,0,0,83,0,0,,,,0,,11,2,0,,,,,,,,0,0,83,0,0,,,,0,,12,2,0,,,,,,,,0,0,83,0,0,,,,0,,13,2,0,,,,,,,,0,0,83,0,0,,,,0,,14,2,0,,,,,,,,0,0,83,0,0,,,,0,,15,245,24,diverse,uni,46055,yes,lorem ipsum,lorem ipsum,0,1,1
246,m8p48fhv,,1,80,80,Outro,Outro_Final,2021-03-08 20:13:31.786175+00:00,1,,,78,5.90,2etf5rjr,,,,,0,2.00,0.0,10,0.05,246,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,3,0,,20,13,13,-1,-1,19,0,19,83,0,0,28,9.33,12,0,60,1,3,0,,19,11,,3,3,22,0,3,83,0,0,33,11.0,14,0,68,2,3,0,,22,7,,6,6,28,0,6,83,0,0,31,10.33,13,0,77,3,3,0,,28,16,,2,2,30,0,2,83,0,0,41,13.67,18,0,85,4,3,0,,30,10,,10,10,40,0,10,83,0,0,46,15.33,20,0,98,5,3,0,,40,14,,10,10,50,0,10,83,0,0,56,18.67,24,0,112,6,3,0,,50,17,,8,8,58,0,8,83,0,0,58,19.33,25,0,128,7,3,0,,58,35,,0,0,58,0,0,83,0,0,82,27.33,35,0,145,8,3,0,,58,28,,12,12,70,0,12,83,0,0,96,32.0,40,0,168,9,3,0,,70,27,,8,8,78,0,8,83,0,0,83,27.67,35,0,192,10,3,0,,,,,,,,0,0,83,0,0,,,,0,,11,3,0,,,,,,,,0,0,83,0,0,,,,0,,12,3,0,,,,,,,,0,0,83,0,0,,,,0,,13,3,0,,,,,,,,0,0,83,0,0,,,,0,,14,3,0,,,,,,,,0,0,83,0,0,,,,0,,15,246,18,diverse,uni,27644,yes,lorem ipsum,lorem ipsum,0,1,1
247,tjcvqxpx,,1,80,80,Outro,Outro_Final,2021-03-08 20:13:31.810051+00:00,1,,,64,5.20,2etf5rjr,,,,,0,2.00,0.0,10,0.05,247,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,1,0,6,20,7,12,2,2,22,0,22,84,0,0,20,6.67,9,0,60,1,1,0,,22,11,,5,5,27,0,5,84,0,0,37,12.33,16,0,67,2,1,0,,27,9,,4,4,31,0,4,84,0,0,30,10.0,13,0,78,3,1,0,,31,10,,5,5,36,0,5,84,0,0,36,12.0,15,0,87,4,1,0,,36,18,,3,3,39,0,3,84,0,0,49,16.33,21,0,96,5,1,0,,39,18,,1,1,40,0,1,84,0,0,44,14.67,19,0,110,6,1,0,,40,26,,3,3,43,0,3,84,0,0,68,22.67,29,0,123,7,1,0,,43,20,,10,10,53,0,10,84,0,0,71,23.67,30,0,142,8,1,0,,53,31,,7,7,60,0,7,84,0,0,91,30.33,38,0,161,9,1,0,,60,39,,4,4,64,0,4,84,0,0,102,34.0,43,0,184,10,1,0,,,,,,,,0,0,84,0,0,,,,0,,11,1,0,,,,,,,,0,0,84,0,0,,,,0,,12,1,0,,,,,,,,0,0,84,0,0,,,,0,,13,1,0,,,,,,,,0,0,84,0,0,,,,0,,14,1,0,,,,,,,,0,0,84,0,0,,,,0,,15,247,21,diverse,uni,29643,yes,lorem ipsum,lorem ipsum,0,1,1
248,jm6jorvw,,1,80,80,Outro,Outro_Final,2021-03-08 20:13:31.832971+00:00,1,,,65,5.25,2etf5rjr,,,,,0,2.00,0.0,10,0.05,248,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,2,0,6,20,7,11,2,2,22,0,22,84,0,0,20,6.67,9,0,60,1,2,0,,22,11,,5,5,27,0,5,84,0,0,37,12.33,16,0,67,2,2,0,,27,9,,4,4,31,0,4,84,0,0,30,10.0,13,0,78,3,2,0,,31,15,,0,0,31,0,0,84,0,0,36,12.0,15,0,87,4,2,0,,31,16,,5,5,36,0,5,84,0,0,49,16.33,21,0,96,5,2,0,,36,12,,7,7,43,0,7,84,0,0,44,14.67,19,0,110,6,2,0,,43,18,,11,11,54,0,11,84,0,0,68,22.67,29,0,123,7,2,0,,54,33,,-3,-3,51,0,-3,84,0,0,71,23.67,30,0,142,8,2,0,,51,23,,15,15,66,0,15,84,0,0,91,30.33,38,0,161,9,2,0,,66,44,,-1,-1,65,0,-1,84,0,0,102,34.0,43,0,184,10,2,0,,,,,,,,0,0,84,0,0,,,,0,,11,2,0,,,,,,,,0,0,84,0,0,,,,0,,12,2,0,,,,,,,,0,0,84,0,0,,,,0,,13,2,0,,,,,,,,0,0,84,0,0,,,,0,,14,2,0,,,,,,,,0,0,84,0,0,,,,0,,15,248,24,diverse,uni,40126,yes,lorem ipsum,lorem ipsum,0,1,1
249,1dfmty67,,1,80,80,Outro,Outro_Final,2021-03-08 20:13:31.856595+00:00,1,,,82,6.10,2etf5rjr,,,,,0,2.00,0.0,10,0.05,249,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,3,0,,20,6,11,3,3,23,0,23,84,0,0,20,6.67,9,0,60,1,3,0,,23,15,,1,1,24,0,1,84,0,0,37,12.33,16,0,67,2,3,0,,24,12,,1,1,25,0,1,84,0,0,30,10.0,13,0,78,3,3,0,,25,11,,4,4,29,0,4,84,0,0,36,12.0,15,0,87,4,3,0,,29,15,,6,6,35,0,6,84,0,0,49,16.33,21,0,96,5,3,0,,35,14,,5,5,40,0,5,84,0,0,44,14.67,19,0,110,6,3,0,,40,24,,5,5,45,0,5,84,0,0,68,22.67,29,0,123,7,3,0,,45,18,,12,12,57,0,12,84,0,0,71,23.67,30,0,142,8,3,0,,57,37,,1,1,58,0,1,84,0,0,91,30.33,38,0,161,9,3,0,,58,19,,24,24,82,0,24,84,0,0,102,34.0,43,0,184,10,3,0,,,,,,,,0,0,84,0,0,,,,0,,11,3,0,,,,,,,,0,0,84,0,0,,,,0,,12,3,0,,,,,,,,0,0,84,0,0,,,,0,,13,3,0,,,,,,,,0,0,84,0,0,,,,0,,14,3,0,,,,,,,,0,0,84,0,0,,,,0,,15,249,20,diverse,uni,46111,yes,lorem ipsum,lorem ipsum,0,1,1
250,mo7sluxv,,1,80,80,Outro,Outro_Final,2021-03-08 20:13:31.880755+00:00,1,,,63,5.15,2etf5rjr,,,,,0,2.00,0.0,10,0.05,250,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,1,0,6,20,11,18,4,4,24,0,24,85,0,0,35,11.67,15,0,60,1,1,0,,24,12,,3,3,27,0,3,85,0,0,35,11.67,15,0,70,2,1,0,,27,15,,2,2,29,0,2,85,0,0,39,13.0,17,0,80,3,1,0,,29,11,,4,4,33,0,4,85,0,0,35,11.67,15,0,92,4,1,0,,33,15,,3,3,36,0,3,85,0,0,43,14.33,18,0,102,5,1,0,,36,15,,9,9,45,0,9,85,0,0,57,19.0,24,0,113,6,1,0,,45,25,,0,0,45,0,0,85,0,0,58,19.33,25,0,128,7,1,0,,45,15,,14,14,59,0,14,85,0,0,69,23.0,29,0,145,8,1,0,,59,24,,4,4,63,0,4,85,0,0,67,22.33,28,0,163,9,1,0,,63,40,,0,0,63,0,0,85,0,0,94,31.33,40,0,180,10,1,0,,,,,,,,0,0,85,0,0,,,,0,,11,1,0,,,,,,,,0,0,85,0,0,,,,0,,12,1,0,,,,,,,,0,0,85,0,0,,,,0,,13,1,0,,,,,,,,0,0,85,0,0,,,,0,,14,1,0,,,,,,,,0,0,85,0,0,,,,0,,15,250,21,diverse,uni,35072,yes,lorem ipsum,lorem ipsum,0,1,1
251,u4le00qp,,1,80,80,Outro,Outro_Final,2021-03-08 20:13:31.903791+00:00,1,,,77,5.85,2etf5rjr,,,,,0,2.00,0.0,10,0.05,251,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,2,0,6,20,13,11,2,2,22,0,32,85,0,0,35,11.67,15,0,60,1,2,0,,22,12,,3,3,25,0,3,85,0,0,35,11.67,15,0,70,2,2,0,,25,14,,3,3,28,0,3,85,0,0,39,13.0,17,0,80,3,2,0,,28,12,,3,3,31,0,3,85,0,0,35,11.67,15,0,92,4,2,0,,31,10,,8,8,39,0,8,85,0,0,43,14.33,18,0,102,5,2,0,,39,26,,-2,-2,37,0,-2,85,0,0,57,19.0,24,0,113,6,2,0,,37,15,,10,10,47,0,10,85,0,0,58,19.33,25,0,128,7,2,0,,47,23,,6,6,53,0,6,85,0,0,69,23.0,29,0,145,8,2,0,,53,23,,5,5,58,0,5,85,0,0,67,22.33,28,0,163,9,2,0,,58,31,,9,9,67,0,9,85,0,0,94,31.33,40,0,180,10,2,0,,,,,,,,0,0,85,0,0,,,,0,,11,2,0,,,,,,,,0,0,85,0,0,,,,0,,12,2,0,,,,,,,,0,0,85,0,0,,,,0,,13,2,0,,,,,,,,0,0,85,0,0,,,,0,,14,2,0,,,,,,,,0,0,85,0,0,,,,0,,15,251,23,diverse,uni,48297,yes,lorem ipsum,lorem ipsum,0,1,1
252,vlpy7yko,,1,80,80,Outro,Outro_Final,2021-03-08 20:13:31.926818+00:00,1,,,86,6.30,2etf5rjr,,,,,0,2.00,0.0,10,0.05,252,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,3,0,,20,11,12,4,4,24,0,34,85,0,0,35,11.67,15,0,60,1,3,0,,24,11,,4,4,28,0,4,85,0,0,35,11.67,15,0,70,2,3,0,,28,10,,7,7,35,0,7,85,0,0,39,13.0,17,0,80,3,3,0,,35,12,,3,3,38,0,3,85,0,0,35,11.67,15,0,92,4,3,0,,38,18,,0,0,38,0,0,85,0,0,43,14.33,18,0,102,5,3,0,,38,16,,8,8,46,0,8,85,0,0,57,19.0,24,0,113,6,3,0,,46,18,,7,7,53,0,7,85,0,0,58,19.33,25,0,128,7,3,0,,53,31,,-2,-2,51,0,-2,85,0,0,69,23.0,29,0,145,8,3,0,,51,20,,8,8,59,0,8,85,0,0,67,22.33,28,0,163,9,3,0,,59,23,,17,17,76,0,17,85,0,0,94,31.33,40,0,180,10,3,0,,,,,,,,0,0,85,0,0,,,,0,,11,3,0,,,,,,,,0,0,85,0,0,,,,0,,12,3,0,,,,,,,,0,0,85,0,0,,,,0,,13,3,0,,,,,,,,0,0,85,0,0,,,,0,,14,3,0,,,,,,,,0,0,85,0,0,,,,0,,15,252,19,diverse,uni,44246,yes,lorem ipsum,lorem ipsum,0,1,1
