"","session_code","participant_code","app_name","page_name","page_index","page_submission","time_spent","completion_time"
"1714","d6jrsxnr","k99kd7dg","dPGG","dPGG_Decision",54,1627049562,35,1163
"1715","d6jrsxnr","k99kd7dg","dPGG","ResultsWaitPage",55,1627049562,0,1163
"1716","d6jrsxnr","k99kd7dg","dPGG","dPGG_Decision",61,1627049618,56,1163
"1717","d6jrsxnr","k99kd7dg","dPGG","ResultsWaitPage",62,1627049619,1,1163
"1718","d6jrsxnr","k99kd7dg","dPGG","dPGG_Decision",68,1627049630,11,1163
"1719","d6jrsxnr","k99kd7dg","dPGG","ResultsWaitPage",69,1627049634,4,1163
"1720","d6jrsxnr","k99kd7dg","dPGG","dPGG_Results",70,1627049664,30,1163
"1721","d6jrsxnr","k99kd7dg","dPGG","dPGG_Comprehension",71,1627049671,7,1163
"1722","d6jrsxnr","k99kd7dg","dPGG","dPGG_Donation",72,1627049744,73,1163
"1723","d6jrsxnr","k99kd7dg","HLPL","HLPL_Decision",73,1627049886,142,1163
"1724","d6jrsxnr","k99kd7dg","Outro","Outro_Personality",74,1627049940,54,1163
"1725","d6jrsxnr","k99kd7dg","Outro","Outro_Covariates",75,1627049957,17,1163
"1726","d6jrsxnr","k99kd7dg","Outro","Outro_CLICCS",76,1627050036,79,1163
"1727","d6jrsxnr","kbh0bgp5","Intro","Intro_Welcome",1,1627048862,NA,1296
"1728","d6jrsxnr","kbh0bgp5","Intro","Intro_Instructions",2,1627049527,665,1296
"1729","d6jrsxnr","kbh0bgp5","dPGG","dPGG_InitialWaitPage",3,1627049538,11,1296
"1730","d6jrsxnr","kbh0bgp5","dPGG","dPGG_Decision",5,1627049552,14,1296
"1731","d6jrsxnr","kbh0bgp5","dPGG","ResultsWaitPage",6,1627049588,36,1296
"1732","d6jrsxnr","kbh0bgp5","dPGG","dPGG_Decision",12,1627049603,15,1296
"1733","d6jrsxnr","kbh0bgp5","dPGG","ResultsWaitPage",13,1627049647,44,1296
"1734","d6jrsxnr","kbh0bgp5","dPGG","dPGG_Decision",19,1627049665,18,1296
"1735","d6jrsxnr","kbh0bgp5","dPGG","ResultsWaitPage",20,1627049672,7,1296
"1736","d6jrsxnr","kbh0bgp5","dPGG","dPGG_Decision",26,1627049690,18,1296
"1737","d6jrsxnr","kbh0bgp5","dPGG","ResultsWaitPage",27,1627049705,15,1296
"1738","d6jrsxnr","kbh0bgp5","dPGG","dPGG_Decision",33,1627049717,12,1296
"1739","d6jrsxnr","kbh0bgp5","dPGG","ResultsWaitPage",34,1627049729,12,1296
"1740","d6jrsxnr","kbh0bgp5","dPGG","dPGG_Decision",40,1627049742,13,1296
"1741","d6jrsxnr","kbh0bgp5","dPGG","ResultsWaitPage",41,1627049742,0,1296
"1742","d6jrsxnr","kbh0bgp5","dPGG","dPGG_Decision",47,1627049757,15,1296
"1743","d6jrsxnr","kbh0bgp5","dPGG","ResultsWaitPage",48,1627049766,9,1296
"1744","d6jrsxnr","kbh0bgp5","dPGG","dPGG_Decision",54,1627049772,6,1296
"1745","d6jrsxnr","kbh0bgp5","dPGG","ResultsWaitPage",55,1627049785,13,1296
"1746","d6jrsxnr","kbh0bgp5","dPGG","dPGG_Decision",61,1627049798,13,1296
"1747","d6jrsxnr","kbh0bgp5","dPGG","ResultsWaitPage",62,1627049799,1,1296
"1748","d6jrsxnr","kbh0bgp5","dPGG","dPGG_Decision",68,1627049803,4,1296
"1749","d6jrsxnr","kbh0bgp5","dPGG","ResultsWaitPage",69,1627049825,22,1296
"1750","d6jrsxnr","kbh0bgp5","dPGG","dPGG_Results",70,1627049830,5,1296
"1751","d6jrsxnr","kbh0bgp5","dPGG","dPGG_Comprehension",71,1627049834,4,1296
"1752","d6jrsxnr","kbh0bgp5","dPGG","dPGG_Donation",72,1627049858,24,1296
"1753","d6jrsxnr","kbh0bgp5","HLPL","HLPL_Decision",73,1627049992,134,1296
"1754","d6jrsxnr","kbh0bgp5","Outro","Outro_Personality",74,1627050046,54,1296
"1755","d6jrsxnr","kbh0bgp5","Outro","Outro_Covariates",75,1627050071,25,1296
"1756","d6jrsxnr","kbh0bgp5","Outro","Outro_CLICCS",76,1627050158,87,1296
"1757","d6jrsxnr","kq5vv8rq","Intro","Intro_Welcome",1,1627048894,NA,1193
"1758","d6jrsxnr","kq5vv8rq","Intro","Intro_Instructions",2,1627049388,494,1193
"1759","d6jrsxnr","kq5vv8rq","dPGG","dPGG_InitialWaitPage",3,1627049400,12,1193
"1760","d6jrsxnr","kq5vv8rq","dPGG","dPGG_Decision",5,1627049420,20,1193
"1761","d6jrsxnr","kq5vv8rq","dPGG","ResultsWaitPage",6,1627049421,1,1193
"1762","d6jrsxnr","kq5vv8rq","dPGG","dPGG_Decision",12,1627049451,30,1193
"1763","d6jrsxnr","kq5vv8rq","dPGG","ResultsWaitPage",13,1627049468,17,1193
"1764","d6jrsxnr","kq5vv8rq","dPGG","dPGG_Decision",19,1627049501,33,1193
"1765","d6jrsxnr","kq5vv8rq","dPGG","ResultsWaitPage",20,1627049502,1,1193
"1766","d6jrsxnr","kq5vv8rq","dPGG","dPGG_Decision",26,1627049518,16,1193
"1767","d6jrsxnr","kq5vv8rq","dPGG","ResultsWaitPage",27,1627049531,13,1193
"1768","d6jrsxnr","kq5vv8rq","dPGG","dPGG_Decision",33,1627049544,13,1193
"1769","d6jrsxnr","kq5vv8rq","dPGG","ResultsWaitPage",34,1627049545,1,1193
"1770","d6jrsxnr","kq5vv8rq","dPGG","dPGG_Decision",40,1627049563,18,1193
"1771","d6jrsxnr","kq5vv8rq","dPGG","ResultsWaitPage",41,1627049564,1,1193
"1772","d6jrsxnr","kq5vv8rq","dPGG","dPGG_Decision",47,1627049585,21,1193
"1773","d6jrsxnr","kq5vv8rq","dPGG","ResultsWaitPage",48,1627049585,0,1193
"1774","d6jrsxnr","kq5vv8rq","dPGG","dPGG_Decision",54,1627049601,16,1193
"1775","d6jrsxnr","kq5vv8rq","dPGG","ResultsWaitPage",55,1627049601,0,1193
"1776","d6jrsxnr","kq5vv8rq","dPGG","dPGG_Decision",61,1627049614,13,1193
"1777","d6jrsxnr","kq5vv8rq","dPGG","ResultsWaitPage",62,1627049618,4,1193
"1778","d6jrsxnr","kq5vv8rq","dPGG","dPGG_Decision",68,1627049638,20,1193
"1779","d6jrsxnr","kq5vv8rq","dPGG","ResultsWaitPage",69,1627049638,0,1193
"1780","d6jrsxnr","kq5vv8rq","dPGG","dPGG_Results",70,1627049658,20,1193
"1781","d6jrsxnr","kq5vv8rq","dPGG","dPGG_Comprehension",71,1627049662,4,1193
"1782","d6jrsxnr","kq5vv8rq","dPGG","dPGG_Donation",72,1627049764,102,1193
"1783","d6jrsxnr","kq5vv8rq","HLPL","HLPL_Decision",73,1627049854,90,1193
"1784","d6jrsxnr","kq5vv8rq","Outro","Outro_Personality",74,1627049930,76,1193
"1785","d6jrsxnr","kq5vv8rq","Outro","Outro_Covariates",75,1627049953,23,1193
"1786","d6jrsxnr","kq5vv8rq","Outro","Outro_CLICCS",76,1627050087,134,1193
"1787","d6jrsxnr","ksbdznm0","Intro","Intro_Welcome",1,1627048877,NA,1408
"1788","d6jrsxnr","ksbdznm0","Intro","Intro_Instructions",2,1627049649,772,1408
"1789","d6jrsxnr","ksbdznm0","dPGG","dPGG_InitialWaitPage",3,1627049658,9,1408
"1790","d6jrsxnr","ksbdznm0","dPGG","dPGG_Decision",5,1627049667,9,1408
"1791","d6jrsxnr","ksbdznm0","dPGG","ResultsWaitPage",6,1627049709,42,1408
"1792","d6jrsxnr","ksbdznm0","dPGG","dPGG_Decision",12,1627049733,24,1408
"1793","d6jrsxnr","ksbdznm0","dPGG","ResultsWaitPage",13,1627049739,6,1408
"1794","d6jrsxnr","ksbdznm0","dPGG","dPGG_Decision",19,1627049748,9,1408
"1795","d6jrsxnr","ksbdznm0","dPGG","ResultsWaitPage",20,1627049781,33,1408
"1796","d6jrsxnr","ksbdznm0","dPGG","dPGG_Decision",26,1627049792,11,1408
"1797","d6jrsxnr","ksbdznm0","dPGG","ResultsWaitPage",27,1627049817,25,1408
"1798","d6jrsxnr","ksbdznm0","dPGG","dPGG_Decision",33,1627049829,12,1408
"1799","d6jrsxnr","ksbdznm0","dPGG","ResultsWaitPage",34,1627049845,16,1408
"1800","d6jrsxnr","ksbdznm0","dPGG","dPGG_Decision",40,1627049856,11,1408
"1801","d6jrsxnr","ksbdznm0","dPGG","ResultsWaitPage",41,1627049878,22,1408
"1802","d6jrsxnr","ksbdznm0","dPGG","dPGG_Decision",47,1627049891,13,1408
"1803","d6jrsxnr","ksbdznm0","dPGG","ResultsWaitPage",48,1627049908,17,1408
"1804","d6jrsxnr","ksbdznm0","dPGG","dPGG_Decision",54,1627049919,11,1408
"1805","d6jrsxnr","ksbdznm0","dPGG","ResultsWaitPage",55,1627049938,19,1408
"1806","d6jrsxnr","ksbdznm0","dPGG","dPGG_Decision",61,1627049947,9,1408
"1807","d6jrsxnr","ksbdznm0","dPGG","ResultsWaitPage",62,1627049975,28,1408
"1808","d6jrsxnr","ksbdznm0","dPGG","dPGG_Decision",68,1627049989,14,1408
"1809","d6jrsxnr","ksbdznm0","dPGG","ResultsWaitPage",69,1627050020,31,1408
"1810","d6jrsxnr","ksbdznm0","dPGG","dPGG_Results",70,1627050034,14,1408
"1811","d6jrsxnr","ksbdznm0","dPGG","dPGG_Comprehension",71,1627050040,6,1408
"1812","d6jrsxnr","ksbdznm0","dPGG","dPGG_Donation",72,1627050077,37,1408
"1813","d6jrsxnr","ksbdznm0","HLPL","HLPL_Decision",73,1627050146,69,1408
"1814","d6jrsxnr","ksbdznm0","Outro","Outro_Personality",74,1627050190,44,1408
"1815","d6jrsxnr","ksbdznm0","Outro","Outro_Covariates",75,1627050203,13,1408
"1816","d6jrsxnr","ksbdznm0","Outro","Outro_CLICCS",76,1627050285,82,1408
"1817","d6jrsxnr","la0nm4xn","Intro","Intro_Welcome",1,1627048882,NA,1077
"1818","d6jrsxnr","la0nm4xn","Intro","Intro_Instructions",2,1627049277,395,1077
"1819","d6jrsxnr","la0nm4xn","dPGG","dPGG_InitialWaitPage",3,1627049282,5,1077
"1820","d6jrsxnr","la0nm4xn","dPGG","dPGG_Decision",5,1627049294,12,1077
"1821","d6jrsxnr","la0nm4xn","dPGG","ResultsWaitPage",6,1627049294,0,1077
"1822","d6jrsxnr","la0nm4xn","dPGG","dPGG_Decision",12,1627049316,22,1077
"1823","d6jrsxnr","la0nm4xn","dPGG","ResultsWaitPage",13,1627049330,14,1077
"1824","d6jrsxnr","la0nm4xn","dPGG","dPGG_Decision",19,1627049361,31,1077
"1825","d6jrsxnr","la0nm4xn","dPGG","ResultsWaitPage",20,1627049361,0,1077
"1826","d6jrsxnr","la0nm4xn","dPGG","dPGG_Decision",26,1627049383,22,1077
"1827","d6jrsxnr","la0nm4xn","dPGG","ResultsWaitPage",27,1627049383,0,1077
"1828","d6jrsxnr","la0nm4xn","dPGG","dPGG_Decision",33,1627049396,13,1077
"1829","d6jrsxnr","la0nm4xn","dPGG","ResultsWaitPage",34,1627049405,9,1077
"1830","d6jrsxnr","la0nm4xn","dPGG","dPGG_Decision",40,1627049426,21,1077
"1831","d6jrsxnr","la0nm4xn","dPGG","ResultsWaitPage",41,1627049426,0,1077
"1832","d6jrsxnr","la0nm4xn","dPGG","dPGG_Decision",47,1627049438,12,1077
"1833","d6jrsxnr","la0nm4xn","dPGG","ResultsWaitPage",48,1627049441,3,1077
"1834","d6jrsxnr","la0nm4xn","dPGG","dPGG_Decision",54,1627049476,35,1077
"1835","d6jrsxnr","la0nm4xn","dPGG","ResultsWaitPage",55,1627049476,0,1077
"1836","d6jrsxnr","la0nm4xn","dPGG","dPGG_Decision",61,1627049489,13,1077
"1837","d6jrsxnr","la0nm4xn","dPGG","ResultsWaitPage",62,1627049495,6,1077
"1838","d6jrsxnr","la0nm4xn","dPGG","dPGG_Decision",68,1627049515,20,1077
"1839","d6jrsxnr","la0nm4xn","dPGG","ResultsWaitPage",69,1627049516,1,1077
"1840","d6jrsxnr","la0nm4xn","dPGG","dPGG_Results",70,1627049531,15,1077
"1841","d6jrsxnr","la0nm4xn","dPGG","dPGG_Comprehension",71,1627049536,5,1077
"1842","d6jrsxnr","la0nm4xn","dPGG","dPGG_Donation",72,1627049591,55,1077
"1843","d6jrsxnr","la0nm4xn","HLPL","HLPL_Decision",73,1627049688,97,1077
"1844","d6jrsxnr","la0nm4xn","Outro","Outro_Personality",74,1627049758,70,1077
"1845","d6jrsxnr","la0nm4xn","Outro","Outro_Covariates",75,1627049799,41,1077
"1846","d6jrsxnr","la0nm4xn","Outro","Outro_CLICCS",76,1627049959,160,1077
"1847","d6jrsxnr","lp51kmfo","Intro","Intro_Welcome",1,1627048865,NA,1380
"1848","d6jrsxnr","lp51kmfo","Intro","Intro_Instructions",2,1627049580,715,1380
"1849","d6jrsxnr","lp51kmfo","dPGG","dPGG_InitialWaitPage",3,1627049586,6,1380
"1850","d6jrsxnr","lp51kmfo","dPGG","dPGG_Decision",5,1627049599,13,1380
"1851","d6jrsxnr","lp51kmfo","dPGG","ResultsWaitPage",6,1627049634,35,1380
"1852","d6jrsxnr","lp51kmfo","dPGG","dPGG_Decision",12,1627049659,25,1380
"1853","d6jrsxnr","lp51kmfo","dPGG","ResultsWaitPage",13,1627049694,35,1380
"1854","d6jrsxnr","lp51kmfo","dPGG","dPGG_Decision",19,1627049723,29,1380
"1855","d6jrsxnr","lp51kmfo","dPGG","ResultsWaitPage",20,1627049728,5,1380
"1856","d6jrsxnr","lp51kmfo","dPGG","dPGG_Decision",26,1627049746,18,1380
"1857","d6jrsxnr","lp51kmfo","dPGG","ResultsWaitPage",27,1627049748,2,1380
"1858","d6jrsxnr","lp51kmfo","dPGG","dPGG_Decision",33,1627049761,13,1380
"1859","d6jrsxnr","lp51kmfo","dPGG","ResultsWaitPage",34,1627049770,9,1380
"1860","d6jrsxnr","lp51kmfo","dPGG","dPGG_Decision",40,1627049808,38,1380
"1861","d6jrsxnr","lp51kmfo","dPGG","ResultsWaitPage",41,1627049808,0,1380
"1862","d6jrsxnr","lp51kmfo","dPGG","dPGG_Decision",47,1627049819,11,1380
"1863","d6jrsxnr","lp51kmfo","dPGG","ResultsWaitPage",48,1627049891,72,1380
"1864","d6jrsxnr","lp51kmfo","dPGG","dPGG_Decision",54,1627049913,22,1380
"1865","d6jrsxnr","lp51kmfo","dPGG","ResultsWaitPage",55,1627049916,3,1380
"1866","d6jrsxnr","lp51kmfo","dPGG","dPGG_Decision",61,1627049927,11,1380
"1867","d6jrsxnr","lp51kmfo","dPGG","ResultsWaitPage",62,1627049956,29,1380
"1868","d6jrsxnr","lp51kmfo","dPGG","dPGG_Decision",68,1627049977,21,1380
"1869","d6jrsxnr","lp51kmfo","dPGG","ResultsWaitPage",69,1627049977,0,1380
"1870","d6jrsxnr","lp51kmfo","dPGG","dPGG_Results",70,1627049994,17,1380
"1871","d6jrsxnr","lp51kmfo","dPGG","dPGG_Comprehension",71,1627049997,3,1380
"1872","d6jrsxnr","lp51kmfo","dPGG","dPGG_Donation",72,1627050094,97,1380
"1873","d6jrsxnr","lp51kmfo","HLPL","HLPL_Decision",73,1627050158,64,1380
"1874","d6jrsxnr","lp51kmfo","Outro","Outro_Personality",74,1627050197,39,1380
"1875","d6jrsxnr","lp51kmfo","Outro","Outro_Covariates",75,1627050221,24,1380
"1876","d6jrsxnr","lp51kmfo","Outro","Outro_CLICCS",76,1627050245,24,1380
"1877","d6jrsxnr","mfjypuw9","Intro","Intro_Welcome",1,1627048878,NA,1652
"1878","d6jrsxnr","mfjypuw9","Intro","Intro_Instructions",2,1627049648,770,1652
"1879","d6jrsxnr","mfjypuw9","dPGG","dPGG_InitialWaitPage",3,1627049658,10,1652
"1880","d6jrsxnr","mfjypuw9","dPGG","dPGG_Decision",5,1627049673,15,1652
"1881","d6jrsxnr","mfjypuw9","dPGG","ResultsWaitPage",6,1627049709,36,1652
"1882","d6jrsxnr","mfjypuw9","dPGG","dPGG_Decision",12,1627049736,27,1652
"1883","d6jrsxnr","mfjypuw9","dPGG","ResultsWaitPage",13,1627049739,3,1652
"1884","d6jrsxnr","mfjypuw9","dPGG","dPGG_Decision",19,1627049774,35,1652
"1885","d6jrsxnr","mfjypuw9","dPGG","ResultsWaitPage",20,1627049781,7,1652
"1886","d6jrsxnr","mfjypuw9","dPGG","dPGG_Decision",26,1627049800,19,1652
"1887","d6jrsxnr","mfjypuw9","dPGG","ResultsWaitPage",27,1627049817,17,1652
"1888","d6jrsxnr","mfjypuw9","dPGG","dPGG_Decision",33,1627049828,11,1652
"1889","d6jrsxnr","mfjypuw9","dPGG","ResultsWaitPage",34,1627049845,17,1652
"1890","d6jrsxnr","mfjypuw9","dPGG","dPGG_Decision",40,1627049860,15,1652
"1891","d6jrsxnr","mfjypuw9","dPGG","ResultsWaitPage",41,1627049878,18,1652
"1892","d6jrsxnr","mfjypuw9","dPGG","dPGG_Decision",47,1627049895,17,1652
"1893","d6jrsxnr","mfjypuw9","dPGG","ResultsWaitPage",48,1627049908,13,1652
"1894","d6jrsxnr","mfjypuw9","dPGG","dPGG_Decision",54,1627049921,13,1652
"1895","d6jrsxnr","mfjypuw9","dPGG","ResultsWaitPage",55,1627049938,17,1652
"1896","d6jrsxnr","mfjypuw9","dPGG","dPGG_Decision",61,1627049974,36,1652
"1897","d6jrsxnr","mfjypuw9","dPGG","ResultsWaitPage",62,1627049975,1,1652
"1898","d6jrsxnr","mfjypuw9","dPGG","dPGG_Decision",68,1627049987,12,1652
"1899","d6jrsxnr","mfjypuw9","dPGG","ResultsWaitPage",69,1627050020,33,1652
"1900","d6jrsxnr","mfjypuw9","dPGG","dPGG_Results",70,1627050041,21,1652
"1901","d6jrsxnr","mfjypuw9","dPGG","dPGG_Comprehension",71,1627050046,5,1652
"1902","d6jrsxnr","mfjypuw9","dPGG","dPGG_Donation",72,1627050193,147,1652
"1903","d6jrsxnr","mfjypuw9","HLPL","HLPL_Decision",73,1627050279,86,1652
"1904","d6jrsxnr","mfjypuw9","Outro","Outro_Personality",74,1627050334,55,1652
"1905","d6jrsxnr","mfjypuw9","Outro","Outro_Covariates",75,1627050361,27,1652
"1906","d6jrsxnr","mfjypuw9","Outro","Outro_CLICCS",76,1627050530,169,1652
"1907","d6jrsxnr","mq3pu9ps","Intro","Intro_Welcome",1,1627048875,NA,0
"1908","d6jrsxnr","od1zkcoi","Intro","Intro_Welcome",1,1627048882,NA,1056
"1909","d6jrsxnr","od1zkcoi","Intro","Intro_Instructions",2,1627049397,515,1056
"1910","d6jrsxnr","od1zkcoi","dPGG","dPGG_InitialWaitPage",3,1627049400,3,1056
"1911","d6jrsxnr","od1zkcoi","dPGG","dPGG_Decision",5,1627049418,18,1056
"1912","d6jrsxnr","od1zkcoi","dPGG","ResultsWaitPage",6,1627049421,3,1056
"1913","d6jrsxnr","od1zkcoi","dPGG","dPGG_Decision",12,1627049435,14,1056
"1914","d6jrsxnr","od1zkcoi","dPGG","ResultsWaitPage",13,1627049468,33,1056
"1915","d6jrsxnr","od1zkcoi","dPGG","dPGG_Decision",19,1627049490,22,1056
"1916","d6jrsxnr","od1zkcoi","dPGG","ResultsWaitPage",20,1627049502,12,1056
"1917","d6jrsxnr","od1zkcoi","dPGG","dPGG_Decision",26,1627049518,16,1056
"1918","d6jrsxnr","od1zkcoi","dPGG","ResultsWaitPage",27,1627049531,13,1056
"1919","d6jrsxnr","od1zkcoi","dPGG","dPGG_Decision",33,1627049543,12,1056
"1920","d6jrsxnr","od1zkcoi","dPGG","ResultsWaitPage",34,1627049545,2,1056
"1921","d6jrsxnr","od1zkcoi","dPGG","dPGG_Decision",40,1627049553,8,1056
"1922","d6jrsxnr","od1zkcoi","dPGG","ResultsWaitPage",41,1627049564,11,1056
"1923","d6jrsxnr","od1zkcoi","dPGG","dPGG_Decision",47,1627049574,10,1056
"1924","d6jrsxnr","od1zkcoi","dPGG","ResultsWaitPage",48,1627049585,11,1056
"1925","d6jrsxnr","od1zkcoi","dPGG","dPGG_Decision",54,1627049594,9,1056
"1926","d6jrsxnr","od1zkcoi","dPGG","ResultsWaitPage",55,1627049601,7,1056
"1927","d6jrsxnr","od1zkcoi","dPGG","dPGG_Decision",61,1627049610,9,1056
"1928","d6jrsxnr","od1zkcoi","dPGG","ResultsWaitPage",62,1627049618,8,1056
"1929","d6jrsxnr","od1zkcoi","dPGG","dPGG_Decision",68,1627049629,11,1056
"1930","d6jrsxnr","od1zkcoi","dPGG","ResultsWaitPage",69,1627049638,9,1056
"1931","d6jrsxnr","od1zkcoi","dPGG","dPGG_Results",70,1627049650,12,1056
"1932","d6jrsxnr","od1zkcoi","dPGG","dPGG_Comprehension",71,1627049657,7,1056
"1933","d6jrsxnr","od1zkcoi","dPGG","dPGG_Donation",72,1627049685,28,1056
"1934","d6jrsxnr","od1zkcoi","HLPL","HLPL_Decision",73,1627049787,102,1056
"1935","d6jrsxnr","od1zkcoi","Outro","Outro_Personality",74,1627049861,74,1056
"1936","d6jrsxnr","od1zkcoi","Outro","Outro_Covariates",75,1627049888,27,1056
"1937","d6jrsxnr","od1zkcoi","Outro","Outro_CLICCS",76,1627049938,50,1056
"1938","d6jrsxnr","oo14h9qr","Intro","Intro_Welcome",1,1627048872,NA,0
"1939","d6jrsxnr","piftdm05","Intro","Intro_Welcome",1,1627048873,NA,857
"1940","d6jrsxnr","piftdm05","Intro","Intro_Instructions",2,1627049308,435,857
"1941","d6jrsxnr","piftdm05","dPGG","dPGG_InitialWaitPage",3,1627049313,5,857
"1942","d6jrsxnr","piftdm05","dPGG","dPGG_Decision",5,1627049323,10,857
"1943","d6jrsxnr","piftdm05","dPGG","ResultsWaitPage",6,1627049339,16,857
"1944","d6jrsxnr","piftdm05","dPGG","dPGG_Decision",12,1627049360,21,857
"1945","d6jrsxnr","piftdm05","dPGG","ResultsWaitPage",13,1627049370,10,857
"1946","d6jrsxnr","piftdm05","dPGG","dPGG_Decision",19,1627049384,14,857
"1947","d6jrsxnr","piftdm05","dPGG","ResultsWaitPage",20,1627049402,18,857
"1948","d6jrsxnr","piftdm05","dPGG","dPGG_Decision",26,1627049411,9,857
"1949","d6jrsxnr","piftdm05","dPGG","ResultsWaitPage",27,1627049423,12,857
"1950","d6jrsxnr","piftdm05","dPGG","dPGG_Decision",33,1627049436,13,857
"1951","d6jrsxnr","piftdm05","dPGG","ResultsWaitPage",34,1627049440,4,857
"1952","d6jrsxnr","piftdm05","dPGG","dPGG_Decision",40,1627049461,21,857
"1953","d6jrsxnr","piftdm05","dPGG","ResultsWaitPage",41,1627049464,3,857
"1954","d6jrsxnr","piftdm05","dPGG","dPGG_Decision",47,1627049478,14,857
"1955","d6jrsxnr","piftdm05","dPGG","ResultsWaitPage",48,1627049481,3,857
"1956","d6jrsxnr","piftdm05","dPGG","dPGG_Decision",54,1627049496,15,857
"1957","d6jrsxnr","piftdm05","dPGG","ResultsWaitPage",55,1627049497,1,857
"1958","d6jrsxnr","piftdm05","dPGG","dPGG_Decision",61,1627049509,12,857
"1959","d6jrsxnr","piftdm05","dPGG","ResultsWaitPage",62,1627049514,5,857
"1960","d6jrsxnr","piftdm05","dPGG","dPGG_Decision",68,1627049547,33,857
"1961","d6jrsxnr","piftdm05","dPGG","ResultsWaitPage",69,1627049547,0,857
"1962","d6jrsxnr","piftdm05","dPGG","dPGG_Results",70,1627049559,12,857
"1963","d6jrsxnr","piftdm05","dPGG","dPGG_Comprehension",71,1627049564,5,857
"1964","d6jrsxnr","piftdm05","dPGG","dPGG_Donation",72,1627049579,15,857
"1965","d6jrsxnr","piftdm05","HLPL","HLPL_Decision",73,1627049634,55,857
"1966","d6jrsxnr","piftdm05","Outro","Outro_Personality",74,1627049663,29,857
"1967","d6jrsxnr","piftdm05","Outro","Outro_Covariates",75,1627049676,13,857
"1968","d6jrsxnr","piftdm05","Outro","Outro_CLICCS",76,1627049730,54,857
"1969","d6jrsxnr","qms72l07","Intro","Intro_Welcome",1,1627048868,NA,1031
"1970","d6jrsxnr","qms72l07","Intro","Intro_Instructions",2,1627049281,413,1031
"1971","d6jrsxnr","qms72l07","dPGG","dPGG_InitialWaitPage",3,1627049282,1,1031
"1972","d6jrsxnr","qms72l07","dPGG","dPGG_Decision",5,1627049290,8,1031
"1973","d6jrsxnr","qms72l07","dPGG","ResultsWaitPage",6,1627049294,4,1031
"1974","d6jrsxnr","qms72l07","dPGG","dPGG_Decision",12,1627049330,36,1031
"1975","d6jrsxnr","qms72l07","dPGG","ResultsWaitPage",13,1627049330,0,1031
"1976","d6jrsxnr","qms72l07","dPGG","dPGG_Decision",19,1627049345,15,1031
"1977","d6jrsxnr","qms72l07","dPGG","ResultsWaitPage",20,1627049361,16,1031
"1978","d6jrsxnr","qms72l07","dPGG","dPGG_Decision",26,1627049376,15,1031
"1979","d6jrsxnr","qms72l07","dPGG","ResultsWaitPage",27,1627049383,7,1031
"1980","d6jrsxnr","qms72l07","dPGG","dPGG_Decision",33,1627049405,22,1031
"1981","d6jrsxnr","qms72l07","dPGG","ResultsWaitPage",34,1627049405,0,1031
"1982","d6jrsxnr","qms72l07","dPGG","dPGG_Decision",40,1627049419,14,1031
"1983","d6jrsxnr","qms72l07","dPGG","ResultsWaitPage",41,1627049426,7,1031
"1984","d6jrsxnr","qms72l07","dPGG","dPGG_Decision",47,1627049436,10,1031
"1985","d6jrsxnr","qms72l07","dPGG","ResultsWaitPage",48,1627049441,5,1031
"1986","d6jrsxnr","qms72l07","dPGG","dPGG_Decision",54,1627049454,13,1031
"1987","d6jrsxnr","qms72l07","dPGG","ResultsWaitPage",55,1627049476,22,1031
"1988","d6jrsxnr","qms72l07","dPGG","dPGG_Decision",61,1627049495,19,1031
"1989","d6jrsxnr","qms72l07","dPGG","ResultsWaitPage",62,1627049495,0,1031
"1990","d6jrsxnr","qms72l07","dPGG","dPGG_Decision",68,1627049505,10,1031
"1991","d6jrsxnr","qms72l07","dPGG","ResultsWaitPage",69,1627049516,11,1031
"1992","d6jrsxnr","qms72l07","dPGG","dPGG_Results",70,1627049534,18,1031
"1993","d6jrsxnr","qms72l07","dPGG","dPGG_Comprehension",71,1627049538,4,1031
"1994","d6jrsxnr","qms72l07","dPGG","dPGG_Donation",72,1627049565,27,1031
"1995","d6jrsxnr","qms72l07","HLPL","HLPL_Decision",73,1627049656,91,1031
"1996","d6jrsxnr","qms72l07","Outro","Outro_Personality",74,1627049713,57,1031
"1997","d6jrsxnr","qms72l07","Outro","Outro_Covariates",75,1627049745,32,1031
"1998","d6jrsxnr","qms72l07","Outro","Outro_CLICCS",76,1627049899,154,1031
"1999","d6jrsxnr","qtjv1b60","Intro","Intro_Welcome",1,1627048862,NA,981
"2000","d6jrsxnr","qtjv1b60","Intro","Intro_Instructions",2,1627049137,275,981
"2001","d6jrsxnr","qtjv1b60","dPGG","dPGG_InitialWaitPage",3,1627049196,59,981
"2002","d6jrsxnr","qtjv1b60","dPGG","dPGG_Decision",5,1627049207,11,981
"2003","d6jrsxnr","qtjv1b60","dPGG","ResultsWaitPage",6,1627049218,11,981
"2004","d6jrsxnr","qtjv1b60","dPGG","dPGG_Decision",12,1627049244,26,981
"2005","d6jrsxnr","qtjv1b60","dPGG","ResultsWaitPage",13,1627049291,47,981
"2006","d6jrsxnr","qtjv1b60","dPGG","dPGG_Decision",19,1627049320,29,981
"2007","d6jrsxnr","qtjv1b60","dPGG","ResultsWaitPage",20,1627049425,105,981
"2008","d6jrsxnr","qtjv1b60","dPGG","dPGG_Decision",26,1627049452,27,981
"2009","d6jrsxnr","qtjv1b60","dPGG","ResultsWaitPage",27,1627049452,0,981
